

Original Link:

Link [init=1, term=2, flow=0.0, travelTime=6.0, surcharge=0.0, lastSurcharge=0.0]
ODPair [origin=5, destination=14, demand=67.99996, originCost=23.480658, cost=23.501488, increPercentage=0.67999965]
ODPair [origin=5, destination=15, demand=135.99992, originCost=29.286697, cost=29.315563, increPercentage=0.67999965]
ODPair [origin=5, destination=16, demand=339.99982, originCost=35.00413, cost=35.19696, increPercentage=0.67999965]
ODPair [origin=5, destination=17, demand=133.99994, originCost=31.832249, cost=31.993494, increPercentage=0.66999966]
ODPair [origin=5, destination=18, demand=0.0, originCost=32.33737, cost=32.21502, increPercentage=0.67999965]
ODPair [origin=5, destination=19, demand=67.99996, originCost=33.614155, cost=33.617477, increPercentage=0.67999965]
ODPair [origin=5, destination=20, demand=67.99996, originCost=36.607433, cost=36.46923, increPercentage=0.67999965]
ODPair [origin=5, destination=21, demand=67.99996, originCost=42.409607, cost=42.607903, increPercentage=0.67999965]
ODPair [origin=5, destination=22, demand=135.99992, originCost=38.229916, cost=38.361565, increPercentage=0.67999965]
ODPair [origin=5, destination=23, demand=67.99996, originCost=32.51118, cost=32.531784, increPercentage=0.67999965]
ODPair [origin=5, destination=24, demand=0.0, originCost=31.19616, cost=31.185097, increPercentage=0.67999965]
ODPair [origin=6, destination=1, demand=203.9999, originCost=12.583506, cost=12.525583, increPercentage=0.67999965]
ODPair [origin=6, destination=2, demand=271.99985, originCost=6.5826397, cost=6.52485, increPercentage=0.67999965]
ODPair [origin=6, destination=3, demand=173.99992, originCost=16.38564, cost=16.533695, increPercentage=0.57999974]
ODPair [origin=6, destination=4, demand=219.99991, originCost=12.088329, cost=12.375457, increPercentage=0.5499998]
ODPair [origin=6, destination=5, demand=107.999954, originCost=9.750014, cost=10.052849, increPercentage=0.5399998]
ODPair [origin=6, destination=6, demand=0.0, originCost=13.20355, cost=0.0, increPercentage=0.67999965]
ODPair [origin=6, destination=7, demand=271.99985, originCost=20.498846, cost=20.140003, increPercentage=0.67999965]
ODPair [origin=6, destination=8, demand=543.9997, originCost=14.880293, cost=14.658375, increPercentage=0.67999965]
ODPair [origin=6, destination=9, demand=255.99988, originCost=19.509754, cost=19.837309, increPercentage=0.6399997]
ODPair [origin=6, destination=10, demand=519.99976, originCost=25.247997, cost=25.633219, increPercentage=0.6499997]
ODPair [origin=6, destination=11, demand=251.99988, originCost=19.448376, cost=19.594608, increPercentage=0.6299997]
ODPair [origin=6, destination=12, demand=115.99995, originCost=20.408722, cost=20.554373, increPercentage=0.57999974]
ODPair [origin=6, destination=13, demand=117.99995, originCost=23.43415, cost=23.577908, increPercentage=0.58999974]
ODPair [origin=6, destination=14, demand=63.99997, originCost=33.230675, cost=33.554337, increPercentage=0.6399997]
ODPair [origin=6, destination=15, demand=133.99994, originCost=39.036713, cost=39.368412, increPercentage=0.66999966]
ODPair [origin=6, destination=16, demand=611.9997, originCost=25.226597, cost=25.183134, increPercentage=0.67999965]
ODPair [origin=6, destination=17, demand=339.99982, originCost=34.37059, cost=34.03844, increPercentage=0.67999965]
ODPair [origin=6, destination=18, demand=67.99996, originCost=22.559841, cost=22.20119, increPercentage=0.67999965]
ODPair [origin=6, destination=19, demand=135.99992, originCost=36.352554, cost=36.17344, increPercentage=0.67999965]
ODPair [origin=6, destination=20, demand=203.9999, originCost=26.8299, cost=26.455402, increPercentage=0.67999965]
ODPair [origin=6, destination=21, demand=67.99996, originCost=35.006382, cost=34.550823, increPercentage=0.67999965]
ODPair [origin=6, destination=22, demand=135.99992, originCost=34.71996, cost=34.310097, increPercentage=0.67999965]
ODPair [origin=6, destination=23, demand=64.99997, originCost=42.261196, cost=42.584633, increPercentage=0.6499997]
ODPair [origin=6, destination=24, demand=65.99997, originCost=40.946175, cost=41.115284, increPercentage=0.65999967]
ODPair [origin=7, destination=1, demand=339.99982, originCost=32.837566, cost=32.72756, increPercentage=0.67999965]
ODPair [origin=7, destination=2, demand=135.99992, originCost=26.8367, cost=26.726826, increPercentage=0.67999965]
ODPair [origin=7, destination=3, demand=66.99997, originCost=36.639698, cost=36.735672, increPercentage=0.66999966]
ODPair [origin=7, destination=4, demand=267.99988, originCost=32.34239, cost=32.518738, increPercentage=0.66999966]
ODPair [origin=7, destination=5, demand=133.99994, originCost=30.004074, cost=30.196129, increPercentage=0.66999966]
ODPair [origin=7, destination=6, demand=271.99985, originCost=20.254059, cost=20.201975, increPercentage=0.67999965]
ODPair [origin=7, destination=7, demand=0.0, originCost=4.1222353, cost=0.0, increPercentage=0.67999965]
ODPair [origin=7, destination=8, demand=679.99963, originCost=5.632286, cost=5.5091624, increPercentage=0.67999965]
ODPair [origin=7, destination=9, demand=407.9998, originCost=20.893694, cost=20.459286, increPercentage=0.67999965]
ODPair [origin=7, destination=10, demand=1196.9994, originCost=25.612625, cost=25.791418, increPercentage=0.6299997]
ODPair [origin=7, destination=11, demand=324.99985, originCost=37.990807, cost=38.168938, increPercentage=0.6499997]
ODPair [origin=7, destination=12, demand=468.99976, originCost=40.66278, cost=40.75635, increPercentage=0.66999966]
ODPair [origin=7, destination=13, demand=263.99988, originCost=43.49547, cost=43.691074, increPercentage=0.65999967]
ODPair [origin=7, destination=14, demand=133.99994, originCost=32.770317, cost=32.871147, increPercentage=0.66999966]
ODPair [origin=7, destination=15, demand=329.99985, originCost=20.18394, cost=20.340609, increPercentage=0.65999967]
ODPair [origin=7, destination=16, demand=951.9995, originCost=5.2282357, cost=5.2157884, increPercentage=0.67999965]
ODPair [origin=7, destination=17, demand=679.99963, originCost=14.3722315, cost=14.071096, increPercentage=0.67999965]
ODPair [origin=7, destination=18, demand=135.99992, originCost=2.060994, cost=2.0611885, increPercentage=0.67999965]
ODPair [origin=7, destination=19, demand=259.99988, originCost=15.853707, cost=16.033436, increPercentage=0.6499997]
ODPair [origin=7, destination=20, demand=339.99982, originCost=6.3310537, cost=6.315399, increPercentage=0.67999965]
ODPair [origin=7, destination=21, demand=135.99992, originCost=14.507535, cost=14.410821, increPercentage=0.67999965]
ODPair [origin=7, destination=22, demand=339.99982, originCost=14.221111, cost=14.170094, increPercentage=0.67999965]
ODPair [origin=7, destination=23, demand=135.99992, originCost=26.597485, cost=26.661066, increPercentage=0.67999965]
ODPair [origin=7, destination=24, demand=63.99997, originCost=25.95313, cost=26.19461, increPercentage=0.6399997]
ODPair [origin=8, destination=1, demand=543.9997, originCost=27.20528, cost=27.218395, increPercentage=0.67999965]
ODPair [origin=8, destination=2, demand=271.99985, originCost=21.204414, cost=21.217663, increPercentage=0.67999965]
ODPair [origin=8, destination=3, demand=131.99994, originCost=31.007412, cost=31.226507, increPercentage=0.65999967]
ODPair [origin=8, destination=4, demand=461.99976, originCost=26.710102, cost=27.009573, increPercentage=0.65999967]
ODPair [origin=8, destination=5, demand=329.99985, originCost=24.371788, cost=24.686966, increPercentage=0.65999967]
ODPair [origin=8, destination=6, demand=535.99976, originCost=14.621774, cost=14.692812, increPercentage=0.66999966]
ODPair [origin=8, destination=7, demand=679.99963, originCost=5.618553, cost=5.481629, increPercentage=0.67999965]
ODPair [origin=8, destination=8, demand=0.0, originCost=11.250839, cost=0.0, increPercentage=0.67999965]
ODPair [origin=8, destination=9, demand=543.9997, originCost=15.261408, cost=14.950123, increPercentage=0.67999965]
ODPair [origin=8, destination=10, demand=1087.9994, originCost=20.999651, cost=20.746033, increPercentage=0.67999965]
ODPair [origin=8, destination=11, demand=543.9997, originCost=33.377834, cost=33.12355, increPercentage=0.67999965]
ODPair [origin=8, destination=12, demand=395.9998, originCost=35.030495, cost=35.247185, increPercentage=0.65999967]
ODPair [origin=8, destination=13, demand=395.9998, originCost=38.055923, cost=38.270718, increPercentage=0.65999967]
ODPair [origin=8, destination=14, demand=271.99985, originCost=38.38887, cost=38.352776, increPercentage=0.67999965]
ODPair [origin=8, destination=15, demand=407.9998, originCost=25.802496, cost=25.822237, increPercentage=0.67999965]
ODPair [origin=8, destination=16, demand=1429.9993, originCost=10.346305, cost=10.524759, increPercentage=0.6499997]
ODPair [origin=8, destination=17, demand=951.9995, originCost=19.4903, cost=19.380066, increPercentage=0.67999965]
ODPair [origin=8, destination=18, demand=203.9999, originCost=7.6795473, cost=7.542817, increPercentage=0.67999965]
ODPair [origin=8, destination=19, demand=475.99976, originCost=21.472261, cost=21.515064, increPercentage=0.67999965]
ODPair [origin=8, destination=20, demand=611.9997, originCost=11.949608, cost=11.797028, increPercentage=0.67999965]
ODPair [origin=8, destination=21, demand=271.99985, originCost=20.12609, cost=19.892448, increPercentage=0.67999965]
ODPair [origin=8, destination=22, demand=339.99982, originCost=19.839664, cost=19.651722, increPercentage=0.67999965]
ODPair [origin=8, destination=23, demand=203.9999, originCost=32.216038, cost=32.142693, increPercentage=0.67999965]
ODPair [origin=8, destination=24, demand=131.99994, originCost=31.571686, cost=31.676237, increPercentage=0.65999967]
ODPair [origin=9, destination=1, demand=339.99982, originCost=20.507118, cost=20.348507, increPercentage=0.67999965]
ODPair [origin=9, destination=2, demand=133.99994, originCost=26.268389, cost=26.354237, increPercentage=0.66999966]
ODPair [origin=9, destination=3, demand=67.99996, originCost=16.498108, cost=16.340353, increPercentage=0.67999965]
ODPair [origin=9, destination=4, demand=475.99976, originCost=12.200798, cost=12.059451, increPercentage=0.67999965]
ODPair [origin=9, destination=5, demand=543.9997, originCost=9.862483, cost=9.736843, increPercentage=0.67999965]
ODPair [origin=9, destination=6, demand=263.99988, originCost=19.68575, cost=19.829386, increPercentage=0.65999967]
ODPair [origin=9, destination=7, demand=407.9998, originCost=20.51664, cost=20.369371, increPercentage=0.67999965]
ODPair [origin=9, destination=8, demand=543.9997, originCost=14.898086, cost=14.887743, increPercentage=0.67999965]
ODPair [origin=9, destination=9, demand=0.0, originCost=11.507908, cost=0.0, increPercentage=0.66999966]
ODPair [origin=9, destination=10, demand=1875.999, originCost=5.7382426, cost=5.7959094, increPercentage=0.66999966]
ODPair [origin=9, destination=11, demand=951.9995, originCost=18.116426, cost=18.173428, increPercentage=0.67999965]
ODPair [origin=9, destination=12, demand=407.9998, originCost=20.52119, cost=20.36103, increPercentage=0.67999965]
ODPair [origin=9, destination=13, demand=407.9998, originCost=23.54662, cost=23.384565, increPercentage=0.67999965]
ODPair [origin=9, destination=14, demand=407.9998, originCost=31.898724, cost=32.06164, increPercentage=0.67999965]
ODPair [origin=9, destination=15, demand=611.9997, originCost=19.526957, cost=19.531101, increPercentage=0.67999965]
ODPair [origin=9, destination=16, demand=937.9995, originCost=25.24439, cost=25.412502, increPercentage=0.66999966]
ODPair [origin=9, destination=17, demand=602.9997, originCost=22.07251, cost=22.209034, increPercentage=0.66999966]
ODPair [origin=9, destination=18, demand=135.99992, originCost=22.577633, cost=22.43056, increPercentage=0.67999965]
ODPair [origin=9, destination=19, demand=271.99985, originCost=23.854412, cost=23.833015, increPercentage=0.67999965]
ODPair [origin=9, destination=20, demand=407.9998, originCost=26.847692, cost=26.684769, increPercentage=0.67999965]
ODPair [origin=9, destination=21, demand=200.9999, originCost=32.649868, cost=32.823437, increPercentage=0.66999966]
ODPair [origin=9, destination=22, demand=475.99976, originCost=28.470177, cost=28.5771, increPercentage=0.67999965]
ODPair [origin=9, destination=23, demand=334.99982, originCost=40.84655, cost=41.068073, increPercentage=0.66999966]
ODPair [origin=9, destination=24, demand=135.99992, originCost=41.058643, cost=40.921944, increPercentage=0.67999965]
ODPair [origin=10, destination=1, demand=883.9996, originCost=26.276783, cost=26.162397, increPercentage=0.67999965]
ODPair [origin=10, destination=2, demand=401.9998, originCost=32.038055, cost=32.168125, increPercentage=0.66999966]
ODPair [origin=10, destination=3, demand=203.9999, originCost=22.267773, cost=22.154243, increPercentage=0.67999965]
ODPair [origin=10, destination=4, demand=815.9996, originCost=17.970463, cost=17.873343, increPercentage=0.67999965]
ODPair [origin=10, destination=5, demand=679.99963, originCost=15.632149, cost=15.5507345, increPercentage=0.67999965]
ODPair [origin=10, destination=6, demand=527.99976, originCost=25.455414, cost=25.643276, increPercentage=0.65999967]
ODPair [origin=10, destination=7, demand=1177.9994, originCost=25.44932, cost=25.654305, increPercentage=0.6199997]
ODPair [origin=10, destination=8, demand=1087.9994, originCost=20.667751, cost=20.701633, increPercentage=0.67999965]
ODPair [origin=10, destination=9, demand=1875.999, originCost=5.7696657, cost=5.8138914, increPercentage=0.66999966]
ODPair [origin=10, destination=10, demand=0.0, originCost=11.507908, cost=0.0, increPercentage=0.66999966]
ODPair [origin=10, destination=11, demand=2719.9985, originCost=12.378183, cost=12.377518, increPercentage=0.67999965]
ODPair [origin=10, destination=12, demand=1339.9993, originCost=26.006176, cost=26.123028, increPercentage=0.66999966]
ODPair [origin=10, destination=13, demand=1272.9994, originCost=29.031605, cost=29.146563, increPercentage=0.66999966]
ODPair [origin=10, destination=14, demand=1427.9993, originCost=26.16048, cost=26.265732, increPercentage=0.67999965]
ODPair [origin=10, destination=15, demand=2719.9985, originCost=13.788714, cost=13.735192, increPercentage=0.67999965]
ODPair [origin=10, destination=16, demand=2727.9988, originCost=20.222197, cost=20.441353, increPercentage=0.6199997]
ODPair [origin=10, destination=17, demand=2612.9988, originCost=16.334267, cost=16.413124, increPercentage=0.66999966]
ODPair [origin=10, destination=18, demand=433.9998, originCost=23.388079, cost=23.592716, increPercentage=0.6199997]
ODPair [origin=10, destination=19, demand=1223.9994, originCost=18.11617, cost=18.037106, increPercentage=0.67999965]
ODPair [origin=10, destination=20, demand=1674.9991, originCost=27.467743, cost=27.656538, increPercentage=0.66999966]
ODPair [origin=10, destination=21, demand=803.9996, originCost=26.911625, cost=27.02753, increPercentage=0.66999966]
ODPair [origin=10, destination=22, demand=1767.9991, originCost=22.731934, cost=22.781193, increPercentage=0.67999965]
ODPair [origin=10, destination=23, demand=1223.9994, originCost=35.108307, cost=35.272163, increPercentage=0.67999965]
ODPair [origin=10, destination=24, demand=527.99976, originCost=38.35722, cost=38.811317, increPercentage=0.65999967]
ODPair [origin=11, destination=1, demand=339.99982, originCost=15.822606, cost=15.616058, increPercentage=0.67999965]
ODPair [origin=11, destination=2, demand=135.99992, originCost=21.8235, cost=21.616798, increPercentage=0.67999965]
ODPair [origin=11, destination=3, demand=203.9999, originCost=11.813597, cost=11.607904, increPercentage=0.67999965]
ODPair [origin=11, destination=4, demand=1019.99945, originCost=7.516287, cost=7.327002, increPercentage=0.67999965]
ODPair [origin=11, destination=5, demand=339.99982, originCost=9.850386, cost=9.65221, increPercentage=0.67999965]
ODPair [origin=11, destination=6, demand=263.99988, originCost=19.673653, cost=19.744753, increPercentage=0.65999967]
ODPair [origin=11, destination=7, demand=334.99982, originCost=37.694176, cost=37.816513, increPercentage=0.66999966]
ODPair [origin=11, destination=8, demand=543.9997, originCost=32.912605, cost=32.863846, increPercentage=0.67999965]
ODPair [origin=11, destination=9, demand=951.9995, originCost=18.014523, cost=17.9761, increPercentage=0.67999965]
ODPair [origin=11, destination=10, demand=2651.9985, originCost=12.244856, cost=12.16221, increPercentage=0.67999965]
ODPair [origin=11, destination=11, demand=0.0, originCost=14.876331, cost=0.0, increPercentage=0.67999965]
ODPair [origin=11, destination=12, demand=895.9996, originCost=13.627994, cost=13.74551, increPercentage=0.6399997]
ODPair [origin=11, destination=13, demand=639.9997, originCost=16.653421, cost=16.769045, increPercentage=0.6399997]
ODPair [origin=11, destination=14, demand=1039.9995, originCost=13.782297, cost=13.959728, increPercentage=0.6499997]
ODPair [origin=11, destination=15, demand=951.9995, originCost=26.03357, cost=25.897404, increPercentage=0.67999965]
ODPair [origin=11, destination=16, demand=937.9995, originCost=32.467052, cost=32.60356, increPercentage=0.66999966]
ODPair [origin=11, destination=17, demand=679.99963, originCost=28.579123, cost=28.575335, increPercentage=0.67999965]
ODPair [origin=11, destination=18, demand=66.99997, originCost=35.632935, cost=35.754925, increPercentage=0.66999966]
ODPair [origin=11, destination=19, demand=271.99985, originCost=30.361027, cost=30.199318, increPercentage=0.67999965]
ODPair [origin=11, destination=20, demand=407.9998, originCost=39.712597, cost=39.81875, increPercentage=0.67999965]
ODPair [origin=11, destination=21, demand=263.99988, originCost=37.961384, cost=38.26042, increPercentage=0.65999967]
ODPair [origin=11, destination=22, demand=747.99963, originCost=34.920116, cost=34.943405, increPercentage=0.67999965]
ODPair [origin=11, destination=23, demand=857.9996, originCost=22.81282, cost=22.990026, increPercentage=0.65999967]
ODPair [origin=11, destination=24, demand=407.9998, originCost=26.631786, cost=26.663952, increPercentage=0.67999965]
ODPair [origin=12, destination=1, demand=135.99992, originCost=8.031462, cost=8.0287895, increPercentage=0.67999965]
ODPair [origin=12, destination=2, demand=67.99996, originCost=14.032354, cost=14.029529, increPercentage=0.67999965]
ODPair [origin=12, destination=3, demand=135.99992, originCost=4.022452, cost=4.0206356, increPercentage=0.67999965]
ODPair [origin=12, destination=4, demand=407.9998, originCost=8.3109665, cost=8.301443, increPercentage=0.67999965]
ODPair [origin=12, destination=5, demand=135.99992, originCost=10.645065, cost=10.626651, increPercentage=0.67999965]
ODPair [origin=12, destination=6, demand=125.99994, originCost=20.468332, cost=20.565556, increPercentage=0.6299997]
ODPair [origin=12, destination=7, demand=475.99976, originCost=40.921444, cost=40.78048, increPercentage=0.67999965]
ODPair [origin=12, destination=8, demand=407.9998, originCost=35.30289, cost=35.29885, increPercentage=0.67999965]
ODPair [origin=12, destination=9, demand=407.9998, originCost=20.404804, cost=20.41111, increPercentage=0.67999965]
ODPair [origin=12, destination=10, demand=1359.9993, originCost=26.143047, cost=26.20702, increPercentage=0.67999965]
ODPair [origin=12, destination=11, demand=909.9996, originCost=13.915321, cost=14.018061, increPercentage=0.6499997]
ODPair [origin=12, destination=12, demand=0.0, originCost=6.0517225, cost=0.0, increPercentage=0.67999965]
ODPair [origin=12, destination=13, demand=883.9996, originCost=3.025428, cost=3.023534, increPercentage=0.67999965]
ODPair [origin=12, destination=14, demand=454.9998, originCost=27.697618, cost=27.977789, increPercentage=0.6499997]
ODPair [origin=12, destination=15, demand=475.99976, originCost=39.931763, cost=39.94221, increPercentage=0.67999965]
ODPair [origin=12, destination=16, demand=475.99976, originCost=45.649193, cost=45.82361, increPercentage=0.67999965]
ODPair [origin=12, destination=17, demand=407.9998, originCost=42.477314, cost=42.620144, increPercentage=0.67999965]
ODPair [origin=12, destination=18, demand=135.99992, originCost=42.982437, cost=42.841667, increPercentage=0.67999965]
ODPair [origin=12, destination=19, demand=203.9999, originCost=44.25922, cost=44.244125, increPercentage=0.67999965]
ODPair [origin=12, destination=20, demand=263.99988, originCost=39.981606, cost=40.183395, increPercentage=0.65999967]
ODPair [origin=12, destination=21, demand=197.9999, originCost=31.86705, cost=32.15738, increPercentage=0.65999967]
ODPair [origin=12, destination=22, demand=454.9998, originCost=36.05719, cost=36.397564, increPercentage=0.6499997]
ODPair [origin=12, destination=23, demand=475.99976, originCost=24.29235, cost=24.20864, increPercentage=0.67999965]
ODPair [origin=12, destination=24, demand=339.99982, originCost=20.537453, cost=20.560911, increPercentage=0.67999965]
ODPair [origin=13, destination=1, demand=339.99982, originCost=11.057756, cost=11.0532875, increPercentage=0.67999965]
ODPair [origin=13, destination=2, demand=203.9999, originCost=17.05865, cost=17.054028, increPercentage=0.67999965]
ODPair [origin=13, destination=3, demand=67.99996, originCost=7.048746, cost=7.0451326, increPercentage=0.67999965]
ODPair [origin=13, destination=4, demand=407.9998, originCost=11.337261, cost=11.325939, increPercentage=0.67999965]
ODPair [origin=13, destination=5, demand=135.99992, originCost=13.67136, cost=13.651147, increPercentage=0.67999965]
ODPair [origin=13, destination=6, demand=125.99994, originCost=23.494627, cost=23.590055, increPercentage=0.6299997]
ODPair [origin=13, destination=7, demand=263.99988, originCost=43.28452, cost=43.475666, increPercentage=0.65999967]
ODPair [origin=13, destination=8, demand=407.9998, originCost=38.329185, cost=38.32335, increPercentage=0.67999965]
ODPair [origin=13, destination=9, demand=407.9998, originCost=23.431099, cost=23.435608, increPercentage=0.67999965]
ODPair [origin=13, destination=10, demand=1291.9994, originCost=29.169342, cost=29.231518, increPercentage=0.67999965]
ODPair [origin=13, destination=11, demand=649.9997, originCost=16.941616, cost=17.042557, increPercentage=0.6499997]
ODPair [origin=13, destination=12, demand=883.9996, originCost=3.0262945, cost=3.0244968, increPercentage=0.67999965]
ODPair [origin=13, destination=13, demand=0.0, originCost=6.0517225, cost=0.0, increPercentage=0.67999965]
ODPair [origin=13, destination=14, demand=407.9998, originCost=30.315369, cost=30.212368, increPercentage=0.67999965]
ODPair [origin=13, destination=15, demand=454.9998, originCost=41.937153, cost=42.36754, increPercentage=0.6499997]
ODPair [origin=13, destination=16, demand=401.9998, originCost=44.39052, cost=44.568676, increPercentage=0.66999966]
ODPair [origin=13, destination=17, demand=339.99982, originCost=45.50361, cost=45.64464, increPercentage=0.67999965]
ODPair [origin=13, destination=18, demand=65.99997, originCost=41.223274, cost=41.414078, increPercentage=0.65999967]
ODPair [origin=13, destination=19, demand=194.99991, originCost=46.26461, cost=46.669453, increPercentage=0.6499997]
ODPair [origin=13, destination=20, demand=395.9998, originCost=36.956177, cost=37.15986, increPercentage=0.65999967]
ODPair [origin=13, destination=21, demand=395.9998, originCost=28.841621, cost=29.133844, increPercentage=0.65999967]
ODPair [origin=13, destination=22, demand=844.9996, originCost=33.03176, cost=33.37403, increPercentage=0.6499997]
ODPair [origin=13, destination=23, demand=543.9997, originCost=21.266922, cost=21.185104, increPercentage=0.67999965]
ODPair [origin=13, destination=24, demand=543.9997, originCost=17.512024, cost=17.537376, increPercentage=0.67999965]
ODPair [origin=14, destination=1, demand=203.9999, originCost=29.976076, cost=29.732515, increPercentage=0.67999965]
ODPair [origin=14, destination=2, demand=67.99996, originCost=35.97697, cost=35.733253, increPercentage=0.67999965]
ODPair [origin=14, destination=3, demand=67.99996, originCost=25.967068, cost=25.724361, increPercentage=0.67999965]
ODPair [origin=14, destination=4, demand=339.99982, originCost=21.669758, cost=21.443459, increPercentage=0.67999965]
ODPair [origin=14, destination=5, demand=67.99996, originCost=24.003857, cost=23.768667, increPercentage=0.67999965]
ODPair [origin=14, destination=6, demand=67.99996, originCost=33.82712, cost=33.86121, increPercentage=0.67999965]
ODPair [origin=14, destination=7, demand=129.99994, originCost=32.318142, cost=32.601204, increPercentage=0.6499997]
ODPair [origin=14, destination=8, demand=263.99988, originCost=37.950424, cost=38.110367, increPercentage=0.65999967]
ODPair [origin=14, destination=9, demand=401.9998, originCost=31.864561, cost=31.971836, increPercentage=0.66999966]
ODPair [origin=14, destination=10, demand=1406.9993, originCost=26.094896, cost=26.157944, increPercentage=0.66999966]
ODPair [origin=14, destination=11, demand=1087.9994, originCost=14.15347, cost=14.116457, increPercentage=0.67999965]
ODPair [origin=14, destination=12, demand=475.99976, originCost=27.781464, cost=27.861967, increPercentage=0.67999965]
ODPair [origin=14, destination=13, demand=407.9998, originCost=30.391827, cost=30.200687, increPercentage=0.67999965]
ODPair [origin=14, destination=14, demand=0.0, originCost=18.078968, cost=0.0, increPercentage=0.67999965]
ODPair [origin=14, destination=15, demand=870.9996, originCost=12.310774, cost=12.364052, increPercentage=0.66999966]
ODPair [origin=14, destination=16, demand=475.99976, originCost=33.30642, cost=33.282948, increPercentage=0.67999965]
ODPair [origin=14, destination=17, demand=447.9998, originCost=24.064327, cost=24.436317, increPercentage=0.6399997]
ODPair [origin=14, destination=18, demand=64.99997, originCost=30.256899, cost=30.539618, increPercentage=0.6499997]
ODPair [origin=14, destination=19, demand=200.9999, originCost=16.63823, cost=16.665966, increPercentage=0.66999966]
ODPair [origin=14, destination=20, demand=324.99985, originCost=25.9898, cost=26.285398, increPercentage=0.6499997]
ODPair [origin=14, destination=21, demand=263.99988, originCost=24.179085, cost=24.300694, increPercentage=0.65999967]
ODPair [origin=14, destination=22, demand=779.99963, originCost=21.137817, cost=21.274458, increPercentage=0.6499997]
ODPair [origin=14, destination=23, demand=747.99963, originCost=9.030522, cost=9.030298, increPercentage=0.67999965]
ODPair [origin=14, destination=24, demand=271.99985, originCost=12.849489, cost=12.704225, increPercentage=0.67999965]
ODPair [origin=15, destination=1, demand=339.99982, originCost=40.060905, cost=39.95629, increPercentage=0.67999965]
ODPair [origin=15, destination=2, demand=66.99997, originCost=45.822178, cost=45.96202, increPercentage=0.66999966]
ODPair [origin=15, destination=3, demand=67.99996, originCost=36.051895, cost=35.948135, increPercentage=0.67999965]
ODPair [origin=15, destination=4, demand=339.99982, originCost=31.754585, cost=31.667234, increPercentage=0.67999965]
ODPair [origin=15, destination=5, demand=135.99992, originCost=29.416271, cost=29.344627, increPercentage=0.67999965]
ODPair [origin=15, destination=6, demand=133.99994, originCost=39.239536, cost=39.437172, increPercentage=0.66999966]
ODPair [origin=15, destination=7, demand=319.99985, originCost=20.007368, cost=20.237152, increPercentage=0.6399997]
ODPair [origin=15, destination=8, demand=395.9998, originCost=25.639654, cost=25.746315, increPercentage=0.65999967]
ODPair [origin=15, destination=9, demand=679.99963, originCost=19.553787, cost=19.607784, increPercentage=0.67999965]
ODPair [origin=15, destination=10, demand=2719.9985, originCost=13.784122, cost=13.793893, increPercentage=0.67999965]
ODPair [origin=15, destination=11, demand=951.9995, originCost=26.162306, cost=26.17141, increPercentage=0.67999965]
ODPair [origin=15, destination=12, demand=468.99976, originCost=39.7903, cost=39.91692, increPercentage=0.66999966]
ODPair [origin=15, destination=13, demand=454.9998, originCost=42.110844, cost=42.57259, increPercentage=0.6499997]
ODPair [origin=15, destination=14, demand=883.9996, originCost=12.586377, cost=12.53054, increPercentage=0.67999965]
ODPair [origin=15, destination=15, demand=0.0, originCost=8.657691, cost=0.0, increPercentage=0.67999965]
ODPair [origin=15, destination=16, demand=815.9996, originCost=20.995647, cost=20.918896, increPercentage=0.67999965]
ODPair [origin=15, destination=17, demand=914.9996, originCost=11.753554, cost=12.072266, increPercentage=0.6099997]
ODPair [origin=15, destination=18, demand=127.99994, originCost=17.946127, cost=18.175564, increPercentage=0.6399997]
ODPair [origin=15, destination=19, demand=543.9997, originCost=4.3274565, cost=4.3019133, increPercentage=0.67999965]
ODPair [origin=15, destination=20, demand=692.9997, originCost=13.679028, cost=13.921346, increPercentage=0.6299997]
ODPair [origin=15, destination=21, demand=519.99976, originCost=13.1229105, cost=13.292337, increPercentage=0.6499997]
ODPair [origin=15, destination=22, demand=1715.9991, originCost=8.943219, cost=9.046, increPercentage=0.65999967]
ODPair [origin=15, destination=23, demand=659.9997, originCost=21.319592, cost=21.536972, increPercentage=0.65999967]
ODPair [origin=15, destination=24, demand=255.99988, originCost=24.568506, cost=25.076126, increPercentage=0.6399997]
ODPair [origin=16, destination=1, demand=334.99982, originCost=37.66452, cost=37.809647, increPercentage=0.66999966]
ODPair [origin=16, destination=2, demand=267.99988, originCost=31.663654, cost=31.808914, increPercentage=0.66999966]
ODPair [origin=16, destination=3, demand=131.99994, originCost=41.466652, cost=41.817757, increPercentage=0.65999967]
ODPair [origin=16, destination=4, demand=527.99976, originCost=37.169342, cost=37.600826, increPercentage=0.65999967]
ODPair [origin=16, destination=5, demand=329.99985, originCost=34.831028, cost=35.278217, increPercentage=0.65999967]
ODPair [origin=16, destination=6, demand=602.9997, originCost=25.081015, cost=25.284063, increPercentage=0.66999966]
ODPair [origin=16, destination=7, demand=951.9995, originCost=5.227124, cost=5.2129507, increPercentage=0.67999965]
ODPair [origin=16, destination=8, demand=1451.9993, originCost=10.459241, cost=10.591251, increPercentage=0.65999967]
ODPair [origin=16, destination=9, demand=951.9995, originCost=25.72065, cost=25.541374, increPercentage=0.67999965]
ODPair [origin=16, destination=10, demand=2771.9988, originCost=20.38439, cost=20.57563, increPercentage=0.6299997]
ODPair [origin=16, destination=11, demand=909.9996, originCost=32.762573, cost=32.953148, increPercentage=0.6499997]
